Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2016-05-17,154.65,6.9940,13.7152,33.2701,17.9925,-133.9614,100.0000,0.0000,-301190910.0000,658592169.4887,134.7808,134.6632
2016-05-18,159.94,33.3372,17.1367,33.6029,16.5541,0.2568,92.8571,0.0000,-297537650.0000,662163487.2084,134.2380,134.0887
2016-05-19,154.7,35.0344,25.1219,49.1763,15.3461,-65.6335,85.7143,7.1429,-302249609.0000,657763929.0334,134.0596,134.2164
2016-05-20,154.51,35.6452,34.6723,41.0955,14.6780,-99.1662,78.5714,0.0000,-305497450.0000,656051241.1749,133.8532,133.8699
2016-05-23,155.45,18.0403,29.5733,37.9622,14.2101,-76.3757,100.0000,0.0000,-302730041.0000,657311231.3401,133.5338,133.3825
2016-05-24,157.59,33.5647,29.0834,45.7293,13.7693,27.6490,92.8571,0.0000,-299690698.0000,657584916.2547,133.3639,133.3282
2016-05-25,161.25,58.8841,36.8297,50.0596,15.4760,159.8025,85.7143,28.5714,-296430378.0000,659253342.9214,133.0836,133.4984
2016-05-26,159.22,71.1434,54.5307,58.3040,17.0119,119.1474,78.5714,21.4286,-299006402.0000,656796375.3525,133.1549,134.1164
2016-05-27,159.53,75.7502,68.5926,52.6543,18.1940,95.5573,71.4286,14.2857,-296848608.0000,657146484.4416,133.2795,134.3420
2016-05-30,,,,,,,,,,,,
2016-05-31,159.48,67.4292,71.4409,57.0111,19.9383,89.7719,64.2857,7.1429,-299764254.0000,655980226.0416,133.7649,134.7902
2016-01-06,159.97,15.9855,21.2439,30.2507,24.2018,-178.3016,100.0000,14.2857,-269829237.0000,661491020.9254,151.7921,150.9512
2016-02-06,159.28,,,,,,,,,,,
2016-03-06,155.67,,,,,,,,,,,
2016-06-06,157.06,40.7888,51.6791,45.5737,17.6530,-43.7371,35.7143,71.4286,-301228278.0000,659664835.9977,134.5062,134.4444
2016-07-06,155.17,53.1855,67.4771,39.1666,23.7977,-19.4600,57.1429,42.8571,-326779016.0000,644026478.1787,123.8685,124.2877
2016-08-06,154.64,,,,,,,,,,,
2016-09-06,153.17,74.0757,78.8410,67.4514,44.5692,71.7327,21.4286,78.5714,-285145532.0000,661046010.0715,143.0877,143.2561
2016-10-06,149.89,89.0420,74.3706,58.3367,31.6370,127.9521,64.2857,28.5714,-276316132.0000,655818813.4986,139.6619,140.2832
2016-06-13,148.63,5.7668,10.0951,30.6726,23.4095,-144.8309,100.0000,35.7143,-316578060.0000,649171564.5395,132.8062,131.6745
2016-06-14,146.19,3.6455,6.3492,29.3724,26.5953,-146.3792,100.0000,28.5714,-321647556.0000,646186194.6729,131.7673,130.7189
2016-06-15,146.16,5.0436,4.8187,27.6055,29.4625,-110.9908,92.8571,21.4286,-324627828.0000,643759401.7586,130.8513,129.7727
2016-06-16,146.63,17.6037,8.7643,24.2963,32.6973,-105.5677,100.0000,14.2857,-321131994.0000,646527778.9725,129.5600,128.6635
2016-06-17,145.64,24.4208,15.6894,31.2105,34.3405,-77.3300,92.8571,7.1429,-325428526.0000,642789641.0230,128.7728,128.0088
2016-06-20,147.75,41.9253,27.9833,38.3839,33.7690,-27.8402,85.7143,0.0000,-322089592.0000,639839487.0093,128.1117,127.7631
2016-06-21,148.35,52.2662,39.5374,38.3839,33.4689,-27.8716,78.5714,0.0000,-319664869.0000,640902962.0093,127.3697,127.5621
2016-06-22,148.14,65.2798,53.1571,37.1313,32.0800,11.6171,71.4286,0.0000,-322150275.0000,638767613.1924,126.7565,127.3217
2016-06-23,152.66,77.7956,65.1139,47.1113,28.8863,157.3099,64.2857,7.1429,-319215837.0000,641393162.9819,126.4810,127.5204
2016-06-24,141.86,57.3819,66.8191,30.9771,29.8556,-169.3902,100.0000,0.0000,-328657147.0000,635179064.4001,125.7714,126.5152
2016-06-27,139.51,38.3259,57.8345,26.9464,31.4190,-201.0116,100.0000,0.0000,-336054311.0000,634178128.0172,125.0097,125.2338
2016-06-28,142.41,15.2402,36.9827,33.8597,31.9554,-104.2997,92.8571,0.0000,-331013711.0000,638479319.7882,124.4971,124.5172
2016-06-29,145.5,29.2694,27.6118,38.0880,30.7491,-27.2371,85.7143,0.0000,-327209598.0000,642138232.0936,124.1935,124.1465
2016-06-30,148.58,58.6755,34.3951,46.4840,28.0485,34.5926,78.5714,64.2857,-322680974.0000,645892732.3329,124.3359,124.3193
2016-01-07,148.25,6.9360,13.3977,25.2775,27.6363,-162.0688,100.0000,7.1429,-275514405.0000,657771572.0305,150.7577,149.1356
2016-04-07,,15.0934,37.8402,47.0265,11.8105,-133.0596,0.0000,71.4286,-303887121.0000,657656539.1881,131.8774,131.9299
2016-05-07,144.45,,,,,,,,,,,
2016-06-07,145.58,27.9649,39.7572,48.3023,17.2368,-98.1047,28.5714,64.2857,-303717984.0000,657175129.9977,134.7951,134.3778
2016-07-07,147.0,44.4471,57.0049,46.8986,22.0818,34.5973,50.0000,35.7143,-324200724.0000,644545914.2959,123.6971,124.3309
2016-08-07,150.38,,,,,,,,,,,
2016-11-07,152.19,48.8691,39.1726,66.9297,29.9886,214.0525,0.0000,100.0000,-256777554.0000,665291146.5226,151.7487,151.3285
2016-12-07,156.92,95.3244,91.9195,92.1619,76.8255,116.5004,0.0000,100.0000,-180848151.0000,711179847.2732,188.0376,189.3340
2016-07-13,157.92,95.8014,90.1175,66.7540,21.5954,148.4961,21.4286,100.0000,-308482287.0000,653476099.3560,126.7658,128.0143
2016-07-14,162.54,96.7814,95.7060,70.9615,23.7941,155.0700,14.2857,100.0000,-303395363.0000,656358164.6563,128.1894,129.5960
2016-07-15,161.64,93.0366,95.2064,73.8355,25.7730,114.0363,7.1429,92.8571,-306471488.0000,655652168.7546,129.5702,131.2886
2016-07-18,163.33,91.4493,93.7557,72.2889,27.7890,99.7170,0.0000,100.0000,-301740556.0000,656925881.2162,130.7532,132.5959
2016-07-19,161.41,81.7611,88.7490,71.1626,28.7466,74.8069,0.0000,92.8571,-307140241.0000,653718307.1416,132.0582,133.6128
2016-07-20,161.77,70.3784,81.1962,71.9204,28.6269,55.6629,28.5714,85.7143,-303592417.0000,655100701.7792,133.7307,134.5270
2016-07-21,160.05,45.2171,65.7855,68.7397,28.5191,33.9386,21.4286,78.5714,-306589604.0000,652891507.6054,135.0707,135.1448
2016-07-22,160.41,31.2799,48.9585,63.4676,28.4222,16.1812,14.2857,71.4286,-304777909.0000,653370461.4560,136.0029,135.4300
2016-07-25,160.51,22.6739,33.0570,61.0847,28.6065,-1.2887,7.1429,64.2857,-302821810.0000,653461442.8049,136.6980,135.5625
2016-07-26,161.16,34.6132,29.5223,63.5196,28.6028,-17.7792,0.0000,57.1429,-300673964.0000,654907108.3818,137.2678,135.8322
2016-07-27,160.99,45.4984,34.2618,64.7451,28.9462,-15.3673,0.0000,50.0000,-302991525.0000,654117030.7681,137.6260,136.1336
2016-07-28,160.53,53.5676,44.5597,60.3282,27.7739,-96.5455,0.0000,42.8571,-305038949.0000,655333895.9757,137.6166,136.2219
2016-07-29,158.81,37.4624,45.5094,57.4669,26.5447,-139.2450,0.0000,35.7143,-307427083.0000,653441997.6121,137.3309,136.1903
2016-01-08,158.18,4.2878,9.0698,25.5121,30.7273,-125.7399,92.8571,0.0000,-280441380.0000,653482326.5712,149.5779,147.6624
2016-02-08,156.06,53.4407,49.9191,40.5389,40.2446,-145.3604,100.0000,57.1429,-299245486.0000,648469139.6503,131.2863,131.7347
2016-03-08,158.34,46.4775,70.9144,54.8112,18.9813,15.1420,35.7143,85.7143,-296197473.0000,648900455.3522,128.4983,129.6400
2016-04-08,158.05,13.0630,21.5170,42.8914,13.3025,-129.3663,92.8571,64.2857,-307009319.0000,655123847.1042,131.8493,131.4292
2016-05-08,162.09,,,,,,,,,,,
2016-08-08,162.83,80.5511,63.1859,64.3797,21.0868,140.3674,71.4286,0.0000,-307704083.0000,653165725.2931,136.0012,135.9600
2016-09-08,163.44,85.3029,79.5363,69.7008,45.5929,121.5256,7.1429,100.0000,-280529560.0000,664144333.0808,143.6478,143.7482
2016-10-08,162.19,,,,,,,,,,,
2016-11-08,163.86,72.2955,48.9449,69.6297,31.4768,168.1904,14.2857,100.0000,-254131548.0000,666984088.7501,152.1828,151.8520
2016-12-08,163.25,94.9231,93.2451,93.9505,78.3438,134.2827,0.0000,100.0000,-173512676.0000,716298683.4103,190.2729,191.8979
2016-08-15,165.55,76.3488,74.6593,66.5493,26.3477,102.3151,35.7143,100.0000,-304793752.0000,655675630.5597,137.2217,137.9145
2016-08-16,165.65,73.1440,72.4020,69.6270,28.6599,114.7793,28.5714,100.0000,-302269978.0000,655452944.6185,137.8477,138.4250
2016-08-17,165.67,82.3448,77.2792,72.0507,30.7409,106.9112,21.4286,92.8571,-300208070.0000,655818346.0363,138.6572,138.9900
2016-08-18,166.06,79.8420,78.4436,68.2300,32.7382,94.5472,14.2857,85.7143,-298457446.0000,656661910.9689,139.2644,139.3592
2016-08-19,166.23,80.2981,80.8283,68.2923,34.7196,81.4500,7.1429,100.0000,-296616598.0000,657474952.1689,139.7429,139.6643
2016-08-22,166.26,78.8303,79.6568,70.3581,36.5086,74.6161,0.0000,100.0000,-295168487.0000,657991110.5451,140.0755,140.0133
2016-08-23,166.08,66.1934,75.1073,73.3703,38.6534,93.8385,0.0000,100.0000,-297133635.0000,656236138.8018,140.4594,140.4538
2016-08-24,165.3,48.0246,64.3494,64.4872,38.5151,27.5693,0.0000,92.8571,-299168946.0000,655190979.0991,140.6581,140.6251
2016-08-25,165.9,37.6119,50.6100,59.8664,37.9790,5.6440,0.0000,85.7143,-297727594.0000,656350108.3299,140.9037,140.6567
2016-08-26,165.97,34.9927,40.2097,66.3049,38.9660,125.6510,21.4286,100.0000,-295325380.0000,655029333.8428,141.2526,140.9431
2016-08-29,166.87,48.8051,40.4699,65.1981,39.8542,155.3988,14.2857,92.8571,-292704440.0000,654615501.2112,141.4854,141.1526
2016-08-30,169.37,67.3641,50.3873,67.9124,41.8803,243.3799,7.1429,100.0000,-289772806.0000,657279650.3572,141.6850,141.4371
2016-08-31,169.46,83.4415,66.5369,75.4153,44.0103,179.5504,0.0000,100.0000,-286084597.0000,658890745.2633,142.0227,142.0685
2016-01-09,168.51,,,,,,,,,,,
2016-02-09,169.18,38.9589,49.8587,30.5394,40.7021,-134.5697,100.0000,50.0000,-306163171.0000,650537313.5163,130.7881,130.1606
2016-05-09,,13.2545,14.4061,39.7280,20.5395,-111.9407,100.0000,14.2857,-296955261.0000,664561380.7424,138.2457,136.9973
2016-06-09,169.33,14.8832,22.3622,39.9480,18.7121,-132.7798,100.0000,50.0000,-308856767.0000,655465751.5255,134.4144,133.4961
2016-07-09,169.67,,,,,,,,,,,
2016-08-09,171.66,90.8302,80.2538,65.4239,22.1983,129.2471,64.2857,100.0000,-305746649.0000,652978361.4807,136.1564,136.4397
2016-09-09,168.57,67.3881,77.3071,74.4414,46.8405,76.7181,0.0000,100.0000,-283941310.0000,660837291.5207,144.1942,144.2053
2016-12-09,171.06,96.2465,95.4980,94.7209,79.7102,115.8054,7.1429,92.8571,-168056629.0000,721230110.5064,192.8405,194.5782
2016-09-13,167.0,37.5897,56.7832,57.2740,41.9031,-137.5322,14.2857,85.7143,-284081638.0000,661066195.0443,144.4908,144.0422
2016-09-14,166.16,32.9380,45.2998,50.4403,38.6924,-192.9930,7.1429,78.5714,-286077339.0000,660072740.3615,144.5173,143.8497
2016-09-15,168.08,19.0806,29.8694,45.6464,36.7390,-85.6199,0.0000,71.4286,-284431209.0000,660972624.7615,144.2202,143.5022
2016-09-16,166.0,17.1819,23.0668,53.9055,34.7563,-113.9220,0.0000,64.2857,-288966136.0000,657887387.5401,144.0362,143.5401
2016-09-19,166.21,19.1185,18.4603,51.7527,33.2631,-81.2523,0.0000,57.1429,-286935394.0000,656675119.5021,143.9351,143.4918
2016-09-20,166.47,16.2196,17.5067,53.1390,31.9192,-54.8120,71.4286,50.0000,-285402235.0000,655271751.7402,143.8461,143.5051
2016-09-21,167.03,28.9983,21.4455,51.8726,29.8576,-45.4316,64.2857,42.8571,-283068548.0000,655122792.9955,143.7365,143.4756
2016-09-22,168.02,45.8604,30.3594,56.4418,29.3601,44.6672,57.1429,35.7143,-280600884.0000,653622543.9787,143.6594,143.6117
2016-09-23,165.13,37.2296,37.3628,52.6661,27.6807,-104.2374,100.0000,28.5714,-284021432.0000,650381434.5623,143.3957,143.6142
2016-09-26,161.48,24.1234,35.7378,37.1874,29.1194,-295.0897,100.0000,21.4286,-286793628.0000,648505301.9158,143.1235,143.0060
2016-09-27,162.89,13.3007,24.8845,29.5353,30.9846,-168.7332,100.0000,14.2857,-284190942.0000,650306168.4206,142.4539,142.0242
2016-09-28,163.45,25.3981,20.9407,40.9156,32.2105,-91.3292,92.8571,7.1429,-282513235.0000,651443192.5960,142.1406,141.6288
2016-09-29,158.95,27.2856,21.9948,41.0770,34.9076,-127.3421,100.0000,0.0000,-286244935.0000,649134240.8997,141.9351,141.3115
2016-09-30,161.27,35.3450,29.3429,32.5926,37.3350,-93.0809,92.8571,0.0000,-281747758.0000,651407217.5613,141.2587,140.5179
2016-03-10,161.07,10.2293,26.2434,46.5103,16.4534,-51.2341,21.4286,71.4286,-294815578.0000,646690530.7656,129.7463,129.2354
2016-04-10,162.27,,,,,,,,,,,
2016-05-10,166.4,35.8715,21.0237,41.7857,18.4917,-42.9831,92.8571,7.1429,-294575676.0000,666818543.3630,137.6757,136.5946
2016-06-10,167.15,9.6352,16.2523,34.8562,20.9895,-165.8317,100.0000,42.8571,-313192492.0000,652457776.1786,133.6335,132.6947
2016-07-10,169.83,,,,,,,,,,,
2016-10-10,171.04,96.7447,94.7124,66.1736,30.1332,152.0557,50.0000,100.0000,-270393899.0000,659290047.3492,140.2133,141.7874
2016-11-10,169.04,90.9701,86.1226,86.5917,39.9076,228.3615,0.0000,100.0000,-234965189.0000,676660187.2565,154.4559,155.4983
2016-12-10,169.3,,,,,,,,,,,
2016-10-13,167.42,54.7554,72.4328,54.6238,24.6959,17.3316,28.5714,78.5714,-273382749.0000,661272315.7279,141.8435,142.9773
2016-10-14,170.52,54.1980,61.5299,64.7196,24.2968,93.1341,21.4286,100.0000,-268100624.0000,659869251.2748,142.8409,143.6945
2016-10-17,169.0,48.2854,52.4130,60.5998,23.4921,49.8073,14.2857,92.8571,-271162004.0000,658002026.5939,143.6971,144.1100
2016-10-18,172.63,67.8982,56.7939,64.0867,23.7752,134.5051,7.1429,100.0000,-266679518.0000,659307054.1636,144.6192,144.6850
2016-10-19,174.51,74.9505,63.7114,67.0086,24.9019,166.1128,0.0000,100.0000,-263003482.0000,659542320.4676,145.4797,145.3672
2016-10-20,174.51,86.8347,76.5611,68.3346,25.9582,134.8160,0.0000,100.0000,-263003482.0000,658834507.9299,146.0636,146.0234
2016-10-21,174.67,85.2660,82.3504,63.1425,25.8507,87.4237,0.0000,92.8571,-260999131.0000,660453084.2604,146.5208,146.3797
2016-10-24,175.12,84.3389,85.4799,69.1205,26.1783,92.1598,0.0000,85.7143,-259056006.0000,660588023.4965,146.9472,147.0853
2016-10-25,175.55,86.1905,85.2651,67.0315,26.5572,83.2566,0.0000,100.0000,-256632707.0000,661504798.4783,147.3924,147.5910
2016-10-26,177.07,86.1438,85.5577,65.8300,27.8129,91.3753,0.0000,100.0000,-254099112.0000,662979006.1484,147.8847,147.9659
2016-10-27,177.75,85.1223,85.8188,73.1123,29.3470,131.0020,28.5714,100.0000,-251077163.0000,663085039.4466,148.7914,148.8019
2016-10-28,177.14,77.4983,82.9215,73.6985,29.5924,96.0464,21.4286,92.8571,-253119938.0000,663292665.7581,149.3830,149.5357
2016-10-31,178.24,78.4985,80.3730,69.3418,29.8132,117.9340,14.2857,85.7143,-251291920.0000,664372203.9471,149.9978,150.0068
2016-01-11,178.06,8.2046,6.4761,23.7034,33.5626,-99.2649,100.0000,42.8571,-276055161.0000,655816020.0135,148.1172,146.1880
2016-02-11,176.58,14.7021,24.9810,32.6182,40.0548,-158.4145,100.0000,35.7143,-324023353.0000,638999662.1139,129.5034,128.0582
2016-03-11,176.21,32.3521,21.5349,53.1614,14.8649,10.9292,14.2857,64.2857,-290757213.0000,649751308.8382,130.1037,129.4115
2016-04-11,175.92,19.2868,15.8144,40.6541,13.8496,-81.6424,85.7143,57.1429,-303545033.0000,655213183.9925,131.6828,130.8821
2016-07-11,181.48,80.0156,61.9628,57.9991,19.7610,135.3735,35.7143,100.0000,-317877286.0000,646507521.9498,124.3163,125.6728
2016-08-11,181.92,79.9160,83.5552,61.4554,23.5073,85.1660,50.0000,85.7143,-305575101.0000,652910403.1549,136.5206,137.2273
2016-09-11,192.63,,,,,,,,,,,
2016-10-11,200.87,86.9067,94.0006,63.4477,28.1406,89.4221,42.8571,92.8571,-273073836.0000,658656278.4641,140.9941,142.4469
2016-11-11,203.94,92.8254,92.9659,88.4978,44.0073,152.6258,14.2857,100.0000,-228675010.0000,680974784.1113,156.1460,158.0875
2016-11-14,209.18,91.8462,91.8806,90.8020,48.0873,135.5545,7.1429,100.0000,-220426913.0000,683615907.0352,158.4124,161.1244
2016-11-15,211.19,95.3942,93.3552,91.5685,51.7593,107.0917,0.0000,92.8571,-215533120.0000,688493468.5493,160.7720,163.9843
2016-11-16,206.26,86.3897,91.2100,91.8169,54.8328,72.9737,42.8571,85.7143,-220804522.0000,687860900.3093,163.3646,166.4472
2016-11-17,209.63,83.7054,88.4964,87.8492,57.7071,70.5542,35.7143,78.5714,-217233940.0000,691324897.7720,165.8894,168.2926
2016-11-18,210.35,77.1490,82.4147,89.5163,60.4453,77.4685,28.5714,100.0000,-212955779.0000,689340559.2656,168.7611,170.3644
2016-11-21,211.08,82.9268,81.2604,90.1760,62.4896,70.7311,21.4286,92.8571,-210095550.0000,690810557.4369,171.5403,172.3071
2016-11-22,211.11,83.7830,81.2863,89.7812,64.3525,71.0675,14.2857,85.7143,-207149916.0000,691353926.8156,174.2159,173.8810
2016-11-23,212.31,86.2848,84.3315,89.8503,66.1605,85.7215,7.1429,100.0000,-203415631.0000,693054690.2809,176.4847,175.1905
2016-11-24,,,,,,,,,,,,
2016-11-25,211.38,74.8460,81.6379,89.1801,67.7877,83.2554,0.0000,92.8571,-205389590.0000,691934274.3055,177.9257,176.2401
2016-11-28,210.35,55.1524,72.0944,82.5351,67.8620,33.0341,7.1429,85.7143,-208686984.0000,690926737.2499,178.9317,176.8872
2016-11-29,211.75,50.5834,60.1939,83.5332,68.2398,94.7793,0.0000,100.0000,-206116737.0000,691492191.5899,179.5178,177.5716
2016-11-30,219.29,62.4831,56.0730,87.4324,69.4950,267.5227,0.0000,100.0000,-199610837.0000,694677839.1761,180.3141,178.8889
2016-01-12,226.63,15.6541,9.3821,29.6855,34.8690,-74.4512,100.0000,35.7143,-280496421.0000,655761414.3578,146.8587,145.2722
2016-02-12,223.36,23.4778,19.8206,33.2831,39.6612,-85.3952,92.8571,28.5714,-315014366.0000,645572054.7651,128.2440,126.8803
2016-05-12,228.55,49.2741,43.4218,48.4570,16.2528,-67.6461,78.5714,21.4286,-299119260.0000,663349875.8445,136.8687,136.5903
2016-06-12,231.38,,,,,,,,,,,
2016-07-12,235.56,94.5353,78.6589,62.2673,20.5680,171.3448,28.5714,100.0000,-312757972.0000,650612197.1390,125.5044,126.7048
2016-08-12,241.45,67.7131,75.8495,62.9268,24.2560,60.0215,42.8571,78.5714,-307015940.0000,654085241.1087,136.7901,137.5029
2016-09-12,241.85,65.3717,72.6876,51.3847,44.2419,57.5236,21.4286,92.8571,-281293433.0000,662891343.1640,144.2702,143.9846
2016-12-12,237.17,84.7322,91.9672,94.3273,79.1987,83.0253,0.0000,100.0000,-173077543.0000,717452766.5374,195.5150,196.7539
2016-12-13,238.55,74.7797,85.2528,88.7396,78.1523,63.9509,7.1429,92.8571,-168397079.0000,718869420.3470,197.9755,198.2999
2016-12-14,239.93,62.1652,73.8924,77.4263,77.5623,66.4979,0.0000,100.0000,-162225250.0000,719960440.4412,199.7335,199.0447
2016-12-15,243.0,66.4033,67.7827,82.5026,77.2930,96.7360,7.1429,100.0000,-157395556.0000,718505418.7045,201.5851,200.7191
2016-12-16,238.9,56.0835,61.5507,82.6991,74.9334,48.5301,0.0000,92.8571,-164270523.0000,713065726.6523,203.0279,202.1375
2016-12-19,239.07,48.5621,57.0163,70.1127,71.5485,-0.6041,0.0000,85.7143,-160527723.0000,715367333.5489,204.1289,202.6015
2016-12-20,243.09,48.8562,51.1673,72.3945,69.3434,102.6461,0.0000,78.5714,-156040036.0000,718385368.6658,205.0170,203.3216
2016-12-21,241.44,55.8666,51.0950,74.1262,67.2684,50.2910,0.0000,71.4286,-159317330.0000,718950419.3555,206.0338,204.1793
2016-12-22,240.12,61.1860,55.3030,71.2116,65.0561,22.9513,0.0000,64.2857,-161954544.0000,717221490.5398,206.4074,204.7234
2016-12-23,240.97,57.2022,58.0850,66.3605,62.6267,12.7844,0.0000,57.1429,-159767131.0000,718048171.7070,206.3155,204.9047
2016-12-26,,,,,,,,,,,,
2016-12-27,241.56,57.2916,58.5599,69.6378,60.6471,47.7648,0.0000,50.0000,-157778247.0000,718166329.5263,206.4400,205.4293
2016-12-28,240.65,50.2563,54.9167,71.8387,59.4197,53.4268,0.0000,42.8571,-160831034.0000,715429348.0780,206.8428,206.1302
2016-12-29,238.18,35.5424,47.6967,63.2332,55.6964,-127.9942,28.5714,35.7143,-163450055.0000,714631226.5543,207.2791,206.2446
2016-12-30,239.45,28.8235,38.2074,57.4113,52.3454,-80.3670,21.4286,28.5714,-161094611.0000,715391047.1995,206.9373,205.9885
2017-02-01,,19.9372,38.0227,35.0077,22.5150,-83.8213,92.8571,14.2857,-162618837.0000,717879529.3275,200.8122,201.6400
2017-03-01,241.57,55.3002,46.4556,68.6200,24.6407,162.3112,0.0000,100.0000,-150802460.0000,733576083.4518,214.5914,213.6938
2017-04-01,243.13,,,,,,,,,,,
2017-05-01,241.32,52.5941,65.3676,47.7408,26.6361,38.3678,35.7143,0.0000,-222486275.0000,703586061.8960,191.2106,193.1752
2017-06-01,244.9,29.4942,46.8172,35.0578,23.2821,-78.5832,92.8571,21.4286,-210888311.0000,696049890.8798,188.0178,188.8878
2017-09-01,242.89,85.3140,69.9063,54.1877,16.1987,171.4455,78.5714,7.1429,-211573022.0000,672609708.0038,192.2290,192.8464
2017-10-01,242.57,,,,,,,,,,,
2017-11-01,245.76,40.6460,31.2259,57.5039,18.8518,123.4933,21.4286,100.0000,-207020516.0000,674090152.7099,210.2898,209.8580
2017-12-01,243.84,80.7810,72.4924,72.1690,27.0254,147.0747,21.4286,92.8571,-197990644.0000,673768406.6516,208.2138,209.5453
2017-01-13,244.3,74.1762,74.2191,65.4163,35.6460,106.8101,28.5714,100.0000,-156711474.0000,725011717.0123,208.2659,208.5786
2017-01-16,,,,,,,,,,,,
2017-01-17,235.74,42.7562,63.8427,57.1398,32.9567,-174.4036,100.0000,92.8571,-162988666.0000,718953594.8002,208.6463,208.5898
2017-01-18,234.29,26.1072,47.6799,41.0544,31.9554,-198.4903,100.0000,85.7143,-170576180.0000,718178856.7419,208.0709,207.5153
2017-01-19,231.41,7.5739,25.4791,37.7690,31.3364,-160.5132,100.0000,78.5714,-175138001.0000,715362236.0276,207.4380,206.3348
2017-01-20,232.2,10.4290,14.7034,33.9382,30.8061,-116.1429,100.0000,71.4286,-169930944.0000,716581732.6484,206.4847,204.9864
2017-01-23,232.67,10.4179,9.4736,34.6596,30.0079,-86.7689,92.8571,64.2857,-166795240.0000,717457055.7503,205.5889,203.9206
2017-01-24,233.68,23.5211,14.7893,34.6596,27.9236,-58.4804,85.7143,57.1429,-162347088.0000,717849038.4936,204.6107,203.0486
2017-01-25,237.25,53.2502,29.0630,45.8266,25.3527,-13.0584,78.5714,50.0000,-158630317.0000,721356781.9506,204.1521,202.9082
2017-01-26,239.58,76.9777,51.2497,50.7685,24.2475,44.6621,71.4286,42.8571,-154435848.0000,722493836.8000,203.6970,203.0963
2017-01-27,236.95,82.9233,71.0504,49.3003,22.4479,20.0759,64.2857,35.7143,-157688850.0000,722361061.2081,202.9962,203.1612
2017-01-30,233.9,60.2340,73.3783,45.8858,21.6388,-31.1100,57.1429,28.5714,-161491768.0000,722353088.6337,202.1502,203.0081
2017-01-31,229.32,33.8971,59.0181,39.5855,22.1000,-114.4565,100.0000,21.4286,-166642964.0000,719132550.9084,201.2837,202.4566
2017-01-02,230.67,,,,,,,,,,,
2017-02-02,230.41,19.9423,24.5922,31.5435,23.7141,-100.8490,100.0000,7.1429,-165394573.0000,718636548.2366,200.3347,200.6596
2017-03-02,240.95,58.1310,50.0501,68.0382,25.5474,93.1885,0.0000,92.8571,-153821707.0000,730723277.8520,214.9010,214.5307
2017-06-02,239.98,24.4471,32.9687,35.9111,25.1960,-81.5569,85.7143,14.2857,-214576242.0000,695491113.4555,187.9895,187.9963
2017-07-02,239.62,,,,,,,,,,,
2017-08-02,237.73,82.7769,86.4730,58.1044,16.7961,122.0203,50.0000,0.0000,-210066103.0000,680016183.1887,192.4754,193.6602
2017-09-02,241.55,,,,,,,,,,,
2017-10-02,242.72,94.1782,86.5133,79.8002,28.2317,154.4058,0.0000,100.0000,-194829806.0000,674875996.6784,201.2188,201.4027
2017-02-13,246.27,82.8671,76.6900,64.6435,19.8040,123.3303,50.0000,100.0000,-158437743.0000,722935862.4735,203.7193,205.4380
2017-02-14,249.46,88.9597,82.1390,66.9155,21.4657,137.6258,42.8571,100.0000,-154297118.0000,726038929.4688,204.8495,206.4996
2017-02-15,250.54,91.8396,87.8888,72.7625,23.4426,137.6381,35.7143,100.0000,-150000482.0000,726813323.1665,206.5731,208.0818
2017-02-16,249.44,87.6458,89.4817,71.8975,25.1792,99.2487,28.5714,92.8571,-152286787.0000,726481125.0041,208.4445,209.3326
2017-02-17,250.38,81.9454,87.1436,63.5350,25.9008,76.4659,21.4286,85.7143,-149024463.0000,729403032.5867,209.5601,209.9203
2017-02-20,,,,,,,,,,,,
2017-02-21,251.76,80.9176,83.5029,68.6096,27.1889,94.0591,14.2857,100.0000,-146229570.0000,729633539.2259,210.5391,210.9461
2017-02-22,251.73,83.1869,82.0166,65.8665,27.8703,76.3600,7.1429,92.8571,-148608339.0000,730757127.9876,211.3043,211.6387
2017-02-23,251.19,81.4175,81.8406,67.7704,28.0113,60.9567,0.0000,85.7143,-151203086.0000,731922650.4958,212.4217,212.4005
2017-02-24,247.35,58.7079,74.4374,57.4817,26.1096,-42.2643,0.0000,78.5714,-154766973.0000,731563697.8483,213.1860,212.4601
2017-02-27,249.33,47.3477,62.4910,56.1951,24.8117,-37.8642,14.2857,71.4286,-152394115.0000,733288727.9499,213.5158,212.4323
2017-02-28,248.06,36.7190,47.5915,59.1784,23.4168,-76.8517,7.1429,64.2857,-156020749.0000,734904131.2950,213.8730,212.6344
2017-01-03,252.71,38.1757,34.1805,64.2520,50.9171,52.2887,14.2857,21.4286,-156710365.0000,715516311.3709,206.9287,206.4331
2017-02-03,251.06,49.8349,29.9048,48.5444,22.0155,104.6416,92.8571,0.0000,-158017517.0000,725671975.0152,200.5838,200.7958
2017-03-03,252.89,69.6478,61.0263,62.4918,26.5461,103.7941,0.0000,85.7143,-150652068.0000,730264899.2889,215.0804,214.9353
2017-06-03,252.01,,,,,,,,,,,
2017-07-03,250.9,61.1824,62.3308,55.0516,18.0071,121.5662,57.1429,100.0000,-204373556.0000,685501011.1154,192.8582,193.0695
2017-08-03,250.24,63.9538,79.4391,56.5710,15.6166,53.9697,42.8571,14.2857,-212170067.0000,677942601.3403,192.7346,193.9527
2017-09-03,250.18,,,,,,,,,,,
