Date,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2016-07-28,56.21,43.0670,64.9496,71.1979,35.1047,34.5998,0.0000,85.7143,-1730865017.0000,-4764282948.3983,49.9446,49.8917
2016-07-29,56.68,40.1538,49.4267,72.9795,35.6451,53.4917,0.0000,78.5714,-1700306299.0000,-4740610702.0602,50.1524,50.0229
2016-01-08,56.58,9.9092,23.0887,31.5203,25.6661,-128.4334,92.8571,50.0000,-1401150496.0000,-5067222846.2983,48.6659,48.1861
2016-02-08,56.58,16.7566,21.7561,31.5689,30.2933,-169.2866,100.0000,64.2857,-1694073315.0000,-5012933062.9483,46.6816,46.2823
2016-03-08,56.97,40.9686,56.2493,44.1306,12.5118,-36.8274,35.7143,21.4286,-1711930877.0000,-4926746691.6468,46.2245,46.1860
2016-04-08,57.39,31.4943,38.1668,55.3885,11.0670,-20.6019,7.1429,71.4286,-1583179521.0000,-4831748837.5661,48.8900,48.7919
2016-05-08,57.96,,,,,,,,,,,
2016-08-08,58.06,90.4093,88.2542,81.7654,42.6592,151.9999,0.0000,92.8571,-1628837633.0000,-4675162440.1477,51.1011,51.0760
2016-09-08,58.2,47.1751,46.1826,53.5091,23.0575,-81.5426,71.4286,42.8571,-1527705825.0000,-4664198702.3496,52.2818,52.1832
2016-10-08,58.02,,,,,,,,,,,
2016-11-08,58.3,63.7611,36.8733,63.0201,15.7509,77.3844,7.1429,28.5714,-1590236862.0000,-4699543225.7205,54.3060,54.0708
2016-12-08,57.94,75.8094,61.0814,60.6423,14.5200,105.6544,71.4286,100.0000,-1590498010.0000,-4659217710.1084,54.9291,54.9547
2016-08-15,58.12,58.0447,67.2242,78.0736,45.5790,63.6444,14.2857,100.0000,-1611882783.0000,-4682551772.9222,51.8577,51.8100
2016-08-16,57.44,37.8788,53.2063,76.7781,44.0334,-6.6663,7.1429,92.8571,-1632406276.0000,-4683138158.4365,51.9585,51.8722
2016-08-17,57.56,37.9037,44.6091,74.2999,42.7725,-27.3491,0.0000,85.7143,-1613549853.0000,-4674338494.3699,52.0684,51.9116
2016-08-18,57.6,32.5826,36.1217,69.9963,41.6846,-55.5089,0.0000,78.5714,-1599335512.0000,-4666735474.7652,52.1565,51.9241
2016-08-19,57.62,40.7275,37.0713,70.1564,40.3633,-58.8832,0.0000,71.4286,-1582064468.0000,-4656633543.3690,52.1691,51.9360
2016-08-22,57.67,57.0662,43.4588,72.8882,39.2326,-35.2995,0.0000,64.2857,-1566842546.0000,-4646382044.8792,52.1606,51.9737
2016-08-23,57.89,66.9173,54.9037,77.0139,39.3734,135.4301,0.0000,100.0000,-1548110173.0000,-4660573236.5459,52.1690,52.0539
2016-08-24,57.95,77.4644,67.1493,72.9050,38.7422,83.6616,0.0000,92.8571,-1529958667.0000,-4652474872.3305,52.1692,52.1031
2016-08-25,58.17,78.6432,74.3416,74.1318,38.8423,126.3038,0.0000,100.0000,-1511406088.0000,-4642652918.7422,52.1883,52.1565
2016-08-26,58.03,72.9979,76.3685,79.3309,39.8598,109.8071,64.2857,100.0000,-1532377290.0000,-4649504895.6333,52.2437,52.2660
2016-08-29,58.1,61.0190,70.8867,75.1361,40.7756,112.4730,57.1429,92.8571,-1515960083.0000,-4665922102.6333,52.2918,52.3392
2016-08-30,57.89,39.9181,57.9783,67.2355,38.8421,16.4977,50.0000,85.7143,-1532890268.0000,-4666505902.1161,52.3253,52.3661
2016-08-31,57.46,25.9036,42.2802,56.3690,35.7039,-86.0404,42.8571,78.5714,-1553750537.0000,-4674015598.9561,52.3352,52.3338
2016-01-09,57.59,,,,,,,,,,,
2016-02-09,57.67,17.3034,17.3388,29.6316,30.9934,-115.0357,92.8571,57.1429,-1740813789.0000,-5023352913.8400,46.4359,45.7730
2016-05-09,,56.1527,46.4529,38.0256,42.6578,-12.6772,57.1429,0.0000,-1711175426.0000,-4765434231.6027,45.0355,45.3468
2016-06-09,57.61,28.7058,32.0082,54.2564,17.0881,-118.5892,0.0000,50.0000,-1697264848.0000,-4734596776.6164,46.9444,46.7666
2016-07-09,57.66,,,,,,,,,,,
2016-08-09,57.43,88.3675,89.4868,82.3313,44.6690,126.9616,0.0000,100.0000,-1611916912.0000,-4679392620.3977,51.2495,51.3043
2016-09-09,56.21,30.2260,42.1828,39.5126,24.2323,-215.8019,100.0000,35.7143,-1562819759.0000,-4699312636.3496,52.1832,52.0427
2016-12-09,57.05,92.7619,78.6724,59.4049,16.1369,133.6013,64.2857,100.0000,-1563148654.0000,-4633133064.2125,55.0093,55.0995
2016-09-13,56.53,35.2765,32.9639,40.0766,28.3752,-133.6246,92.8571,21.4286,-1563647010.0000,-4657626793.0825,51.8247,51.6794
2016-09-14,56.26,45.2154,37.9603,38.8316,30.1794,-107.9513,85.7143,14.2857,-1587921283.0000,-4663290790.1159,51.6807,51.5646
2016-09-15,57.19,51.2649,43.9189,36.1121,28.5862,-30.3630,78.5714,7.1429,-1560858669.0000,-4642549370.6268,51.5449,51.4312
2016-09-16,57.25,64.5757,53.6853,56.8286,26.1617,23.1662,71.4286,0.0000,-1516251704.0000,-4636466602.6723,51.6011,51.5656
2016-09-19,56.93,72.5276,62.7894,52.2495,23.5660,30.3463,64.2857,0.0000,-1537188808.0000,-4653681554.8501,51.5649,51.6163
2016-09-20,56.81,60.5844,65.8959,53.1810,21.5832,7.6453,57.1429,0.0000,-1554572790.0000,-4667588740.4501,51.5259,51.6710
2016-09-21,57.76,65.2507,66.1209,55.1263,20.7565,120.1997,50.0000,14.2857,-1520865518.0000,-4641761090.4760,51.5296,51.7420
2016-09-22,57.82,75.8933,67.2428,59.8732,20.4628,146.6553,42.8571,7.1429,-1501043315.0000,-4641225355.2598,51.5558,51.8677
2016-09-23,57.43,78.3957,73.1799,59.0271,19.1645,83.4195,35.7143,0.0000,-1520998651.0000,-4657415533.5240,51.6536,51.9622
2016-09-26,56.9,50.6667,68.3186,47.2942,18.3986,-21.7228,28.5714,85.7143,-1542687371.0000,-4669309347.7175,51.7513,51.9096
2016-09-27,57.95,52.8077,60.6234,45.3907,18.1642,70.1690,21.4286,100.0000,-1514622300.0000,-4645721662.9539,51.7903,51.8418
2016-09-28,58.03,67.2826,56.9190,57.4436,17.9531,113.8903,14.2857,100.0000,-1494085900.0000,-4628344709.1078,51.9252,51.9427
2016-09-29,57.4,79.4011,66.4971,56.4240,16.2270,37.0676,7.1429,100.0000,-1519549436.0000,-4643706831.9331,52.0754,52.0137
2016-09-30,57.6,69.3289,72.0042,52.8505,14.6734,25.4172,0.0000,92.8571,-1489638648.0000,-4637446434.4447,52.0700,52.0324
2016-03-10,57.42,67.2062,53.6315,57.0742,11.1943,21.0324,21.4286,7.1429,-1722067093.0000,-4899062974.7624,46.4389,46.4096
2016-04-10,57.24,,,,,,,,,,,
2016-05-10,57.64,73.8124,60.0834,36.8864,40.6596,122.6993,50.0000,0.0000,-1688284460.0000,-4746568050.8334,44.8631,45.2761
2016-06-10,57.74,25.0386,30.5249,40.3938,16.6339,-147.8278,7.1429,42.8571,-1723097999.0000,-4737921835.6560,46.8652,46.6138
2016-07-10,57.8,,,,,,,,,,,
2016-10-10,58.04,78.4334,67.4911,58.5262,12.1975,182.4086,35.7143,100.0000,-1457689486.0000,-4619359888.6975,52.1121,52.1461
2016-11-10,57.19,64.4187,70.9813,60.4438,16.0153,-116.0198,100.0000,14.2857,-1697691735.0000,-4694466223.4666,54.2209,54.2308
2016-12-10,57.11,,,,,,,,,,,
2016-10-13,56.92,28.2783,43.7107,37.3912,15.0873,-136.7808,100.0000,78.5714,-1531678116.0000,-4611985317.1254,52.0288,51.9627
2016-10-14,57.42,39.3627,37.1060,45.5279,14.6822,0.2410,92.8571,71.4286,-1504275665.0000,-4612869267.1576,51.9881,51.9165
2016-10-17,57.22,45.1629,37.6013,49.6800,14.9931,-51.7335,85.7143,64.2857,-1528105679.0000,-4608426383.1915,51.9840,51.9182
2016-10-18,57.66,62.9492,49.1583,52.5279,13.6160,49.2033,78.5714,57.1429,-1508956141.0000,-4609679156.7055,52.0075,51.9476
2016-10-19,57.53,70.0448,59.3856,51.3874,12.4242,31.7443,71.4286,50.0000,-1531834538.0000,-4618676279.1213,52.0238,51.9618
2016-10-20,57.25,67.6565,66.8835,51.9668,13.3918,-55.6829,64.2857,42.8571,-1581290150.0000,-4600274190.9352,52.0021,51.9784
2016-10-21,59.66,66.5366,68.0793,78.4334,15.6910,268.0944,57.1429,100.0000,-1501257944.0000,-4651279171.9611,52.2221,52.4495
2016-10-24,61.0,75.0234,69.7388,72.9697,18.3381,193.8260,50.0000,100.0000,-1447190966.0000,-4597212193.9611,52.4058,52.7790
2016-10-25,60.99,90.3632,77.3077,77.6084,21.0881,137.0071,42.8571,100.0000,-1482328130.0000,-4608920471.6302,52.6738,53.1983
2016-10-26,60.63,92.0748,85.8205,76.9633,22.6987,91.1680,35.7143,92.8571,-1512239738.0000,-4625720141.8768,53.0088,53.5348
2016-10-27,60.1,69.6174,84.0185,73.5663,23.1812,58.4197,28.5714,85.7143,-1540719594.0000,-4653430272.0389,53.3627,53.7773
2016-10-28,59.87,44.3734,68.6886,64.1308,22.4025,34.9004,21.4286,78.5714,-1574294278.0000,-4666288661.6559,53.6243,53.8769
2016-10-31,59.92,22.6084,45.5331,65.3647,21.7017,31.0385,14.2857,71.4286,-1547859581.0000,-4692723358.6559,53.8778,53.9830
2016-01-11,59.8,10.5442,14.5815,33.0285,28.6321,-113.0404,100.0000,42.8571,-1438094252.0000,-5059515156.1976,48.3687,47.8935
2016-02-11,59.43,31.0774,24.3448,31.7725,32.5008,-74.8514,78.5714,42.8571,-1751455406.0000,-5021671348.3162,45.9658,45.0754
2016-03-11,59.21,85.6163,68.5141,57.4536,10.5368,113.4835,14.2857,100.0000,-1689791416.0000,-4866787297.7624,46.4746,46.5793
2016-04-11,58.71,13.6328,24.8572,53.3214,10.6093,-63.9509,0.0000,64.2857,-1604593748.0000,-4852659200.4014,48.9150,48.7704
2016-07-11,60.42,87.1848,83.7702,66.6564,14.6375,131.0537,35.7143,100.0000,-1902344210.0000,-4713304508.4840,45.6147,46.0178
2016-08-11,60.47,79.9325,83.9834,78.6874,46.6489,84.3628,28.5714,85.7143,-1609511524.0000,-4677354774.1406,51.5716,51.6196
2016-09-11,60.17,,,,,,,,,,,
2016-10-11,58.7,59.1768,69.8567,58.0550,12.3545,-88.7303,28.5714,92.8571,-1484186904.0000,-4631787881.2108,52.1990,52.1933
2016-11-11,59.02,50.3654,66.5161,40.8665,17.2262,-113.3888,92.8571,7.1429,-1658923892.0000,-4662428421.9277,54.0598,53.9550
2016-11-14,58.12,34.0292,49.6044,47.5003,19.1988,-137.5754,100.0000,0.0000,-1700252314.0000,-4665183650.0611,53.9566,53.8593
2016-11-15,58.87,42.6474,42.3473,45.3291,19.1845,-7.9917,92.8571,0.0000,-1664348188.0000,-4667169835.7547,53.8431,53.7311
2016-11-16,59.65,56.6537,44.4434,50.4221,18.8147,44.2973,85.7143,0.0000,-1637015713.0000,-4640480477.8135,53.7988,53.7272
2016-11-17,60.64,79.4337,59.5782,60.3200,17.7144,124.2776,78.5714,100.0000,-1604882985.0000,-4628573426.3211,53.9147,53.9676
2016-11-18,60.35,86.6123,74.2332,62.4183,17.0188,107.0957,71.4286,100.0000,-1632569296.0000,-4652963747.9164,54.1439,54.2256
2016-11-21,60.86,87.9277,84.6579,59.7610,16.3927,101.1442,64.2857,92.8571,-1612916701.0000,-4641172190.9164,54.2454,54.3903
2016-11-22,61.12,88.5763,87.7054,62.7792,16.3361,105.4329,57.1429,100.0000,-1589710001.0000,-4632246537.0702,54.3209,54.6046
2016-11-23,60.4,72.6550,83.0530,62.9721,15.0370,59.1940,50.0000,92.8571,-1611558914.0000,-4646384069.0114,54.4489,54.7849
2016-11-24,,,,,,,,,,,,
2016-11-25,60.53,54.4249,71.8854,55.4204,13.6069,38.3865,42.8571,85.7143,-1603149298.0000,-4637974453.0114,54.4688,54.8147
2016-11-28,60.61,37.1556,54.7452,55.7526,13.3396,45.0033,35.7143,78.5714,-1582416679.0000,-4638230411.2706,54.6960,54.8458
2016-11-29,61.09,50.9587,47.5131,58.4203,13.8410,83.8904,28.5714,100.0000,-1560049958.0000,-4631947624.4729,54.8799,54.9226
2016-11-30,60.26,42.5447,43.5530,60.2253,13.4934,1.6083,21.4286,92.8571,-1594705393.0000,-4663370946.3641,55.1105,55.0202
2016-01-12,59.2,24.7006,15.0513,35.8324,30.6830,-74.4073,92.8571,35.7143,-1401998713.0000,-5045632256.5822,48.1390,47.6945
2016-02-12,59.25,55.0139,36.9149,42.8615,32.5092,-33.1857,71.4286,35.7143,-1717212082.0000,-5000683504.5742,45.5684,44.9839
2016-05-12,60.22,82.2448,75.8980,46.6326,34.0318,147.8573,35.7143,0.0000,-1640142539.0000,-4759671534.6505,44.8837,45.4185
2016-06-12,59.95,,,,,,,,,,,
2016-07-12,61.37,93.6020,88.4492,69.5030,16.0119,154.6816,28.5714,100.0000,-1875026655.0000,-4702866093.1588,45.9602,46.3103
2016-08-12,61.01,63.6955,75.7594,78.6874,45.8025,40.6275,21.4286,78.5714,-1631166685.0000,-4674695368.4037,51.7308,51.7261
2016-09-12,61.97,33.3891,36.9301,31.0307,26.4128,-166.6344,100.0000,28.5714,-1533516797.0000,-4675704920.8825,51.9768,51.7976
2016-12-12,62.17,91.1578,86.5764,63.7842,18.0398,130.6655,57.1429,100.0000,-1542950573.0000,-4621989295.3849,55.1442,55.3240
2016-12-13,62.98,93.9408,92.6202,67.8755,21.0874,149.4855,50.0000,100.0000,-1507231705.0000,-4612908227.2493,55.3128,55.6204
2016-12-14,62.68,84.3811,89.8266,70.5899,23.8615,112.1995,42.8571,100.0000,-1537584359.0000,-4633363276.6841,55.5078,55.9457
2016-12-15,62.58,73.6413,83.9877,66.8255,25.6242,81.2527,35.7143,92.8571,-1565254227.0000,-4642878339.6694,55.7438,56.1621
2016-12-16,62.3,55.5349,71.1858,68.3865,26.6132,56.4363,28.5714,85.7143,-1607707310.0000,-4666519876.9089,56.0964,56.3807
2016-12-19,63.62,62.3477,63.8413,63.2296,28.6134,99.9562,21.4286,100.0000,-1573369091.0000,-4639812373.2423,56.3571,56.4948
2016-12-20,63.54,69.6774,62.5200,70.4125,30.4506,103.4959,14.2857,100.0000,-1599397470.0000,-4631248196.9261,56.6541,56.7755
2016-12-21,63.54,86.6920,72.9057,67.0633,32.1041,93.9424,7.1429,92.8571,-1599397470.0000,-4623584336.5123,56.9658,56.9620
2016-12-22,63.55,80.4772,78.9489,69.5971,34.1365,110.2879,0.0000,100.0000,-1577220885.0000,-4636507382.4476,57.1973,57.1826
2016-12-23,63.24,68.5571,78.5755,64.3638,33.7230,31.1661,0.0000,92.8571,-1589624704.0000,-4634160713.9881,57.4041,57.2984
2016-12-26,,,,,,,,,,,,
2016-12-27,63.28,52.6749,67.2364,61.2164,34.2278,73.4064,0.0000,85.7143,-1577861531.0000,-4644008951.8486,57.5308,57.3534
2016-12-28,62.99,33.4493,51.5605,62.8159,33.4229,-19.8135,0.0000,78.5714,-1592514879.0000,-4650435858.8661,57.6128,57.4299
2016-12-29,62.9,21.3157,35.8133,55.5778,32.3723,-49.5973,0.0000,71.4286,-1602765461.0000,-4653271126.2278,57.6000,57.4030
2016-12-30,62.14,10.8054,21.8568,56.6066,29.3695,-147.0436,0.0000,64.2857,-1628345369.0000,-4672988971.9778,57.6237,57.3976
2017-02-01,,42.3420,67.0285,58.7438,27.9831,2.2458,7.1429,78.5714,-1592440359.0000,-4618188972.8218,58.2457,58.4724
2017-03-01,62.58,45.8436,41.5705,51.6184,32.4390,75.9682,0.0000,42.8571,-1663785265.0000,-4503567402.0009,59.0719,58.9142
2017-04-01,62.3,,,,,,,,,,,
2017-05-01,62.3,85.2686,86.7634,77.0459,43.5061,110.0965,7.1429,100.0000,-1422850147.0000,-4430199290.5574,61.5435,61.8711
2017-06-01,62.84,75.2420,84.0772,68.6129,32.4070,74.4281,35.7143,92.8571,-1373141873.0000,-4331635123.4297,63.5856,63.9394
2017-09-01,62.64,83.0547,81.9273,67.5653,15.5645,111.8714,35.7143,92.8571,-1373638018.0000,-4028247628.8940,67.6993,67.9192
2017-10-01,62.62,,,,,,,,,,,
2017-11-01,63.19,64.7946,66.2141,78.1270,52.8836,69.5724,0.0000,78.5714,-1100925228.0000,-4032625673.2754,74.8572,75.4027
2017-12-01,62.61,47.6577,59.0206,55.5437,35.3293,71.5243,35.7143,78.5714,-969469972.0000,-3928530889.8514,77.7167,77.8346
2017-01-13,62.7,64.6360,65.8422,50.8604,15.9602,19.0476,92.8571,0.0000,-1628072630.0000,-4662209566.7533,57.0906,57.1563
2017-01-16,,,,,,,,,,,,
2017-01-17,62.53,45.7471,58.4458,51.8111,16.2242,-80.5117,85.7143,7.1429,-1648736613.0000,-4652031784.0816,57.0651,57.1493
2017-01-18,62.5,43.2184,51.2005,51.6262,16.4619,-64.1844,78.5714,0.0000,-1668406715.0000,-4645927269.6678,57.0542,57.1420
2017-01-19,62.3,34.0230,40.9962,44.1036,15.3556,-50.4538,71.4286,71.4286,-1686858370.0000,-4659442813.1392,57.0323,57.0647
2017-01-20,62.74,45.6019,40.9478,51.8923,14.3600,6.7237,64.2857,64.2857,-1656644908.0000,-4639971915.4058,57.0761,57.0727
2017-01-23,62.96,61.5060,47.0436,52.4064,13.7206,121.0298,57.1429,57.1429,-1633547327.0000,-4630066907.6899,57.1125,57.0843
2017-01-24,63.52,82.3558,63.1546,60.2690,15.2406,210.5249,50.0000,100.0000,-1608874387.0000,-4618739079.8912,57.1526,57.1766
2017-01-25,63.68,83.4278,75.7632,68.8466,17.5310,183.1479,42.8571,100.0000,-1584219454.0000,-4625945906.4604,57.2638,57.3763
2017-01-26,64.27,84.1333,83.3056,70.4532,20.4996,161.1507,35.7143,100.0000,-1540664809.0000,-4605826755.7244,57.4014,57.5679
2017-01-27,65.78,87.2735,84.9448,79.3098,24.9658,198.0118,28.5714,100.0000,-1495846837.0000,-4572432972.6656,57.6137,57.9351
2017-01-30,65.13,85.8683,85.7584,80.8188,28.5869,124.9683,21.4286,92.8571,-1527498282.0000,-4582983454.3322,57.8935,58.2853
2017-01-31,64.65,72.8752,82.0057,66.0171,29.6125,68.3346,14.2857,85.7143,-1552768831.0000,-4586106780.6131,58.0921,58.4342
2017-01-02,63.58,,,,,,,,,,,
2017-02-02,63.17,22.1933,45.8035,46.3331,25.6314,-69.9878,0.0000,71.4286,-1638267372.0000,-4605690696.5491,58.3377,58.3206
2017-03-02,63.68,45.8047,42.2082,61.4415,32.5737,-73.1371,0.0000,35.7143,-1688324862.0000,-4520773326.3342,59.0893,58.9854
2017-06-02,63.64,73.8583,77.6045,70.1368,34.5639,138.0654,28.5714,100.0000,-1338555819.0000,-4301318952.6396,63.8659,64.1213
2017-07-02,63.43,,,,,,,,,,,
2017-08-02,63.34,19.2904,23.8904,50.4656,27.9178,-158.2775,0.0000,71.4286,-1437223731.0000,-4078510997.7158,67.7315,67.3217
2017-09-02,64.06,,,,,,,,,,,
2017-10-02,64.0,79.0534,60.7745,58.4319,17.9980,51.2207,64.2857,28.5714,-1363824427.0000,-4001053712.8025,68.8782,68.7735
2017-02-13,64.72,76.8001,65.5054,58.1337,20.7503,120.1705,50.0000,21.4286,-1638741742.0000,-4568391754.7350,58.2101,58.2276
2017-02-14,64.57,83.2974,74.9877,64.2604,22.6440,153.7191,42.8571,14.2857,-1615633316.0000,-4555186939.8778,58.2046,58.3770
2017-02-15,64.53,90.9365,83.6780,65.1774,24.3482,112.6827,35.7143,7.1429,-1632638473.0000,-4541459885.4320,58.2533,58.5142
2017-02-16,64.52,79.2285,84.4875,67.6379,27.0623,117.8263,28.5714,0.0000,-1653184818.0000,-4557896961.4320,58.4247,58.6664
2017-02-17,64.62,68.0650,79.4100,62.1488,28.8466,75.3463,21.4286,0.0000,-1631936000.0000,-4544275924.2525,58.5486,58.7460
2017-02-20,,,,,,,,,,,,
2017-02-21,64.49,51.1310,66.1415,63.8395,30.9059,72.8087,14.2857,85.7143,-1652591869.0000,-4561626854.2125,58.6853,58.8344
2017-02-22,64.36,41.0346,53.4102,58.0750,30.9163,17.6545,7.1429,78.5714,-1671884520.0000,-4545738788.6831,58.7745,58.8601
2017-02-23,64.62,37.4914,43.2190,59.3848,31.6426,48.7123,0.0000,71.4286,-1651611392.0000,-4533711712.7469,58.8874,58.8961
2017-02-24,64.62,45.7610,41.4290,61.0379,32.4433,40.2251,0.0000,64.2857,-1651611392.0000,-4523714684.1754,59.0149,58.9439
2017-02-27,64.23,43.8915,42.3813,61.1974,32.7141,-88.0193,0.0000,57.1429,-1667482899.0000,-4527722640.4886,59.0769,58.9847
2017-02-28,63.98,34.9764,41.5430,50.6072,31.5814,-191.1499,7.1429,50.0000,-1690722724.0000,-4527722640.4886,59.0976,58.9413
2017-01-03,64.94,14.9206,15.6806,54.2341,26.6669,-125.9178,0.0000,57.1429,-1607651268.0000,-4667345126.2506,57.6091,57.3650
2017-02-03,64.01,16.1305,26.8886,49.0396,23.3072,-49.3878,7.1429,64.2857,-1607965613.0000,-4577312858.7554,58.4133,58.2378
2017-03-03,64.25,54.0819,48.5767,47.9266,31.5611,-100.9384,0.0000,28.5714,-1670185457.0000,-4504282958.1524,59.0206,58.9270
2017-06-03,64.27,,,,,,,,,,,
2017-07-03,64.4,13.7329,17.4296,45.2075,24.4887,-110.4589,100.0000,64.2857,-1416721952.0000,-4207289274.2378,64.5223,64.3117
2017-08-03,64.99,25.0381,21.9719,47.0951,26.5245,-116.5893,92.8571,64.2857,-1455161253.0000,-4078058791.2788,67.5480,67.1820
2017-09-03,64.73,,,,,,,,,,,
2017-10-03,64.93,78.8836,74.5399,57.7496,17.5649,45.1633,57.1429,21.4286,-1375760280.0000,-4010724367.4229,68.8282,68.8522
2017-03-13,64.71,65.3642,73.0895,62.3018,34.9358,70.5556,57.1429,92.8571,-1631811930.0000,-4511546630.6266,59.0966,59.2379
2017-03-14,64.41,49.7543,65.1517,52.4039,32.7913,-39.9083,50.0000,85.7143,-1646092132.0000,-4507262570.0266,59.1379,59.2235
2017-03-15,64.75,42.0252,52.3812,52.7514,32.0189,26.3319,42.8571,78.5714,-1621258322.0000,-4495030991.9669,59.1764,59.2151
2017-03-16,64.64,40.5405,44.1067,56.2969,31.3237,-0.3284,35.7143,71.4286,-1641932618.0000,-4485143285.1843,59.1819,59.2416
2017-03-17,64.87,54.7511,45.7723,59.0296,32.0207,88.3696,28.5714,64.2857,-1592712932.0000,-4500963898.5414,59.2662,59.2899
2017-03-20,64.93,60.5863,51.9593,59.0296,32.6480,80.4077,21.4286,57.1429,-1578114849.0000,-4502086828.0030,59.3524,59.3294
2017-03-21,64.21,47.8180,54.3851,63.9058,30.2909,-55.4851,14.2857,100.0000,-1604755329.0000,-4525616011.0687,59.4441,59.4085
2017-03-22,65.03,47.7804,52.0616,42.4524,28.1264,8.5106,7.1429,92.8571,-1584075314.0000,-4509396391.4608,59.4313,59.2948
2017-03-23,64.87,42.0431,45.8805,55.2456,26.5451,78.1373,0.0000,85.7143,-1603344517.0000,-4520055950.5672,59.4083,59.3384
2017-03-24,64.98,60.8696,50.2310,60.2719,25.9260,112.0353,0.0000,78.5714,-1580727412.0000,-4528250553.8281,59.4313,59.4441
2017-03-27,65.1,62.5604,55.1577,49.5294,23.4108,42.4795,78.5714,71.4286,-1562112750.0000,-4514770971.0005,59.3964,59.4090
2017-03-28,65.29,73.3333,65.5878,53.6765,22.1322,116.8434,71.4286,64.2857,-1542032392.0000,-4503506379.9273,59.4358,59.4352
2017-03-29,65.47,85.0242,73.6393,55.6401,21.0982,155.5711,64.2857,57.1429,-1528413968.0000,-4491366879.8006,59.4881,59.4833
2017-03-30,65.71,89.1645,82.5073,59.2396,21.8302,202.9805,57.1429,100.0000,-1513291145.0000,-4489415547.8006,59.5495,59.5727
2017-03-31,65.86,87.6307,87.2731,61.8750,23.0898,160.4904,50.0000,100.0000,-1492250814.0000,-4487140917.4222,59.6174,59.6842
2017-03-04,65.55,,,,,,,,,,,
2017-04-04,65.73,67.8282,76.7021,55.9259,22.6000,68.5190,35.7143,85.7143,-1499654236.0000,-4478883261.4509,59.7182,59.8285
2017-05-04,65.56,68.8731,76.7775,70.0476,48.4537,55.0150,21.4286,85.7143,-1495998034.0000,-4441584190.6165,62.6143,62.6339
2017-06-04,65.73,,,,,,,,,,,
2017-07-04,65.68,,,,,,,,,,,
2017-10-04,65.53,73.5379,77.1583,47.4391,15.9841,47.5532,50.0000,14.2857,-1362472934.0000,-3998226368.7101,68.7030,68.8037
2017-11-04,65.48,,,,,,,,,,,
2017-12-04,65.23,42.3758,49.7631,61.7199,33.7478,-160.9260,100.0000,71.4286,-1007447704.0000,-3958770324.2242,77.8378,77.9809
2017-04-13,64.95,27.5148,31.8944,49.2862,21.1114,-122.1656,7.1429,57.1429,-1588837922.0000,-4515357361.8696,60.1876,60.0418
2017-04-14,,,,,,,,,,,,
2017-04-17,65.48,34.3068,31.3738,45.3314,20.6298,-71.0493,0.0000,50.0000,-1572148657.0000,-4499363482.9113,60.1317,59.9663
2017-04-18,65.39,41.6169,34.4795,50.4554,21.1103,-29.6521,0.0000,42.8571,-1587304268.0000,-4501843491.9840,60.0877,59.9529
2017-04-19,65.04,43.7685,39.8974,55.5621,19.9172,-82.5792,64.2857,35.7143,-1614297039.0000,-4519420180.0770,60.1115,59.9952
2017-04-20,65.5,43.9386,43.1080,52.0245,18.8434,14.4069,57.1429,28.5714,-1591997562.0000,-4515398962.9131,60.0345,59.9982
2017-04-21,66.4,53.9253,47.2108,55.5037,21.1482,230.5195,50.0000,100.0000,-1559474917.0000,-4498487187.5131,60.0409,60.0356
2017-04-24,67.53,80.5396,59.4679,73.7408,24.8958,256.2518,42.8571,100.0000,-1529753663.0000,-4482565087.1559,60.1903,60.3680
2017-04-25,67.92,91.6409,75.3686,76.2504,28.7338,171.6716,35.7143,100.0000,-1499770489.0000,-4468936371.7014,60.4003,60.7099
2017-04-26,67.83,92.1185,88.0997,77.2842,32.4873,122.7974,28.5714,100.0000,-1525314906.0000,-4478932013.1362,60.6276,61.0196
2017-04-27,68.27,92.4314,92.0636,77.7036,35.9429,98.5604,21.4286,100.0000,-1493095672.0000,-4455573068.4862,60.8779,61.2847
2017-04-28,68.46,82.5901,89.0467,81.7648,39.7673,93.5760,14.2857,100.0000,-1454154819.0000,-4453156050.0241,61.2098,61.6283
2017-01-05,69.41,23.2486,18.5076,46.2278,21.8709,-94.6483,78.5714,42.8571,-1628991237.0000,-4680044536.9649,57.4652,57.1750
2017-02-05,69.3,,,,,,,,,,,
2017-03-05,69.08,,,,,,,,,,,
2017-04-05,68.81,51.1053,64.5270,65.9254,24.0584,86.1700,28.5714,100.0000,-1521102830.0000,-4494851890.0633,59.9181,60.0018
2017-05-05,69.0,55.9696,68.7328,67.8145,48.1315,40.7751,14.2857,78.5714,-1477115189.0000,-4424780190.9376,62.9104,62.7305
2017-08-05,68.94,,,,,,,,,,,
2017-09-05,69.04,70.6758,80.2589,53.1893,14.9303,28.9644,28.5714,85.7143,-1395070617.0000,-4020004321.5863,67.7799,67.9291
2017-10-05,69.31,78.0638,76.8284,61.3869,17.2957,197.0601,42.8571,100.0000,-1341816696.0000,-3982912261.2273,68.7132,68.9696
2017-11-05,68.46,,,,,,,,,,,
2017-12-05,68.38,29.0842,39.7059,39.0680,32.3246,-167.5067,92.8571,64.2857,-981935584.0000,-3965975670.8987,77.7391,77.5789
2017-05-15,68.43,29.7319,42.1678,51.1278,37.6561,-144.3584,100.0000,35.7143,-1469754137.0000,-4370571688.9883,63.1607,62.8179
