Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2016-08-22,35.36,83.8521,81.6867,62.5709,29.8299,151.6847,7.1429,100.0000,2266454886.0000,-2351204248.0819,28.5772,28.5752
2016-08-23,35.4,84.1195,82.5981,67.3600,31.9508,152.2571,0.0000,100.0000,2284770928.0000,-2360127448.0306,28.6149,28.6670
2016-08-24,35.15,66.8339,78.2685,62.0657,31.6026,57.2281,0.0000,92.8571,2268427403.0000,-2365575289.6973,28.6411,28.7153
2016-08-25,35.09,50.0873,67.0136,54.8771,30.4093,3.2538,35.7143,85.7143,2255999423.0000,-2363120380.0677,28.6731,28.7146
2016-08-26,35.26,42.1574,53.0262,56.1316,30.7890,74.6747,28.5714,78.5714,2270469347.0000,-2366123571.8413,28.7214,28.7230
2016-08-29,35.55,55.1281,49.1242,63.1514,31.4456,114.5183,21.4286,71.4286,2285733647.0000,-2357904333.3797,28.7853,28.7850
2016-08-30,35.7,74.4908,57.2587,65.0014,32.2854,142.9374,14.2857,100.0000,2300916855.0000,-2348242291.9252,28.8525,28.8521
2016-08-31,35.89,92.2108,73.9432,65.5259,33.5924,145.7759,7.1429,100.0000,2321479577.0000,-2328964740.0502,28.8893,28.9114
2016-01-09,36.02,,,,,,,,,,,
2016-02-09,36.08,27.2269,32.9030,30.6021,39.7524,-110.8787,92.8571,57.1429,1659064421.0000,-2911247539.6801,23.8262,23.7201
2016-05-09,,38.5580,27.8308,37.4068,30.3509,-62.7119,92.8571,7.1429,1797668276.0000,-2734662167.9509,24.7096,24.6538
2016-06-09,36.57,81.3333,76.9319,64.0663,33.2032,105.7107,0.0000,85.7143,2004405702.0000,-2695451193.5182,25.7222,25.6083
2016-07-09,36.46,,,,,,,,,,,
2016-08-09,36.44,84.8796,81.6495,66.0155,30.1511,105.4556,7.1429,0.0000,2253073872.0000,-2385514909.7370,28.3468,28.3662
2016-09-09,35.44,54.2056,75.6372,61.2655,38.2996,-32.9234,0.0000,85.7143,2311159798.0000,-2327376091.9349,29.4472,29.4831
2016-12-09,36.08,89.9540,80.2838,61.0780,23.6759,97.8479,57.1429,92.8571,2315394907.0000,-2313619913.6602,28.8449,28.8921
2016-09-13,35.61,32.8289,45.0598,52.4557,33.7706,-85.9980,14.2857,71.4286,2310365052.0000,-2305463959.9750,29.4759,29.3494
2016-09-14,35.62,44.9740,41.9826,48.4592,31.8399,-82.5828,7.1429,64.2857,2324492276.0000,-2304454872.5464,29.4693,29.3019
2016-09-15,36.56,55.0622,44.2884,52.3268,30.8130,47.4055,0.0000,100.0000,2349077379.0000,-2283856543.0058,29.4791,29.2974
2016-09-16,37.67,72.6781,57.5714,72.2471,32.7881,220.0922,0.0000,100.0000,2423655278.0000,-2280127648.0558,29.6209,29.5885
2016-09-19,37.16,82.9995,70.2466,71.7424,33.8905,133.1861,64.2857,92.8571,2393123570.0000,-2306063184.9591,29.7421,29.8223
2016-09-20,37.14,73.4661,76.3812,67.0582,34.2411,81.5440,57.1429,85.7143,2368326670.0000,-2310617717.6121,29.8273,29.9733
2016-09-21,37.45,69.7400,75.4019,63.4764,34.2030,72.1023,50.0000,78.5714,2389560368.0000,-2290091927.5301,29.8732,30.0656
2016-09-22,37.55,66.6001,69.9354,67.1023,34.9420,81.7381,42.8571,71.4286,2406573778.0000,-2297508029.3250,29.9755,30.1992
2016-09-23,37.19,54.1725,63.5042,64.3713,34.1770,48.1333,35.7143,64.2857,2388511304.0000,-2310799283.7778,30.0861,30.2862
2016-09-26,36.65,30.1623,50.3116,55.5031,31.5253,-13.5765,28.5714,57.1429,2362992508.0000,-2328812551.5425,30.2278,30.2784
2016-09-27,37.18,26.5539,36.9629,55.1844,29.9188,0.9178,21.4286,50.0000,2385384084.0000,-2309457121.4408,30.3221,30.2691
2016-09-28,37.44,39.8374,32.1845,60.3688,29.1984,39.5930,14.2857,42.8571,2404404883.0000,-2296957739.2408,30.4695,30.3225
2016-09-29,37.32,61.3395,42.5769,62.4858,27.9537,0.4612,7.1429,35.7143,2386729914.0000,-2293289349.4484,30.6129,30.3930
2016-09-30,37.75,74.6618,58.6129,62.0764,27.8583,141.2442,0.0000,28.5714,2411009220.0000,-2286207885.1984,30.5924,30.4477
2016-03-10,37.66,63.6040,60.0042,64.7396,19.9892,101.9848,21.4286,100.0000,1791844898.0000,-2908156895.2400,24.5700,24.5657
2016-04-10,37.54,,,,,,,,,,,
2016-05-10,37.99,61.1304,43.0335,36.1696,32.1766,-36.3302,85.7143,0.0000,1814682092.0000,-2721429199.9509,24.6187,24.6058
2016-06-10,38.07,78.6990,78.8273,64.4924,34.0096,117.8616,0.0000,100.0000,2040154815.0000,-2683938767.2978,25.7392,25.6381
2016-07-10,38.1,,,,,,,,,,,
2016-10-10,38.02,73.6906,73.1834,72.3542,27.5777,98.4353,28.5714,100.0000,2422083013.0000,-2284011269.8033,30.8455,30.9024
2016-11-10,37.27,81.2636,76.5168,49.6995,40.0660,29.5054,71.4286,7.1429,2240531106.0000,-2372343465.6103,28.4059,28.5410
2016-12-10,37.13,,,,,,,,,,,
2016-10-13,36.97,25.5540,40.9121,41.0799,24.6143,-157.4518,100.0000,78.5714,2363442650.0000,-2275366110.4416,30.8668,30.7267
2016-10-14,37.45,33.1975,32.5628,47.8188,22.2989,-33.4400,92.8571,71.4286,2382566594.0000,-2273787069.1939,30.8439,30.6791
2016-10-17,37.29,44.2812,34.3442,54.0074,20.1586,-30.4947,85.7143,64.2857,2366778452.0000,-2286559649.2669,30.8324,30.6937
2016-10-18,37.75,62.3778,46.6188,60.1361,19.1917,32.8444,78.5714,57.1429,2409686205.0000,-2293160842.0362,30.8488,30.7682
2016-10-19,35.51,48.3191,51.6594,36.0141,21.3449,-228.7258,100.0000,50.0000,2334457189.0000,-2319403522.0362,30.7112,30.5462
2016-10-20,35.43,34.0825,48.2598,31.1860,23.4504,-162.7296,100.0000,42.8571,2308787710.0000,-2315350446.4046,30.5121,30.2662
2016-10-21,35.15,10.5364,30.9794,29.8390,25.7228,-130.9629,100.0000,35.7143,2287974462.0000,-2312175544.1673,30.2770,30.0074
2016-10-24,35.26,11.8564,18.8251,33.3570,27.4450,-88.1067,92.8571,28.5714,2309499203.0000,-2316707068.5884,30.0460,29.8284
2016-10-25,35.1,15.6797,12.6908,31.0749,29.1464,-79.1447,85.7143,21.4286,2291638891.0000,-2321172146.5884,29.8191,29.6387
2016-10-26,34.92,18.6333,15.3898,30.2811,31.0875,-74.7738,100.0000,14.2857,2271661287.0000,-2325683218.4593,29.6421,29.4687
2016-10-27,34.81,17.1148,17.1426,31.4485,32.7225,-66.1455,92.8571,7.1429,2257026602.0000,-2336659232.2093,29.4988,29.3385
2016-10-28,34.74,10.8448,15.5310,29.3550,34.2635,-66.3538,100.0000,0.0000,2234730174.0000,-2356047430.4702,29.3088,29.1977
2016-10-31,34.87,14.2697,14.0764,30.4730,35.6504,-60.5963,92.8571,35.7143,2253918776.0000,-2370438881.9702,29.0933,29.0899
2016-01-11,34.52,9.2048,7.6909,23.2870,27.7166,-100.1248,92.8571,42.8571,1754532778.0000,-2941722812.1094,26.9569,26.5987
2016-02-11,34.6,20.2023,22.6651,29.0641,41.8545,-122.7982,100.0000,42.8571,1603346426.0000,-2922181695.7069,23.6115,23.4196
2016-03-11,33.93,83.1512,68.5071,69.5650,21.4302,185.5193,14.2857,100.0000,1814656130.0000,-2890609793.7015,24.7142,24.7402
2016-04-11,33.61,25.7883,26.0372,52.6705,19.1013,-48.4794,85.7143,42.8571,1866898921.0000,-2795959373.9447,25.8547,25.7603
2016-07-11,34.69,90.7292,90.4949,74.7921,28.7803,142.4237,35.7143,100.0000,2172005821.0000,-2565729995.5925,26.3669,26.6780
2016-08-11,34.74,46.4621,66.0504,55.3724,27.5430,3.1751,57.1429,78.5714,2249858965.0000,-2394235111.0970,28.3760,28.4162
2016-09-11,34.75,,,,,,,,,,,
2016-10-11,34.5,58.2455,69.4958,62.0629,26.0791,-93.9386,21.4286,92.8571,2394432553.0000,-2290601413.3657,30.9282,30.9300
2016-11-11,34.61,76.9846,81.5764,45.1987,39.4722,65.9616,64.2857,0.0000,2263196132.0000,-2371915823.6103,28.4030,28.5400
2016-11-14,34.48,69.1023,75.7835,45.0793,39.2456,30.4750,57.1429,0.0000,2240637191.0000,-2370638902.4216,28.3952,28.5376
2016-11-15,34.91,71.0873,72.3914,46.3390,36.6827,144.6487,50.0000,100.0000,2261313303.0000,-2373071386.1863,28.3956,28.5477
2016-11-16,34.84,68.0838,69.4245,50.4437,34.5774,79.9946,42.8571,92.8571,2242747853.0000,-2362322967.7653,28.4421,28.5950
2016-11-17,35.02,72.0665,70.4125,49.0020,32.2700,96.2544,35.7143,85.7143,2258496374.0000,-2346574446.7653,28.4718,28.6202
2016-11-18,34.95,69.4879,69.8794,50.5716,30.1932,77.3654,28.5714,78.5714,2241689521.0000,-2334436164.0430,28.5849,28.6543
2016-11-21,34.98,67.5678,69.7074,54.0626,27.4209,109.1563,21.4286,71.4286,2255949047.0000,-2337604947.5986,28.6559,28.7122
2016-11-22,35.48,75.1302,70.7286,55.4606,25.6507,168.4287,14.2857,100.0000,2278276494.0000,-2317567495.1627,28.7038,28.7716
2016-11-23,35.2,73.5428,72.0803,60.4730,24.1363,119.2957,7.1429,100.0000,2262432876.0000,-2325866533.1627,28.8152,28.8652
2016-11-24,,,,,,,,,,,,
2016-11-25,35.44,84.2902,77.6544,52.3930,22.7734,108.6792,0.0000,92.8571,2268805712.0000,-2319868569.8686,28.8284,28.8863
2016-11-28,35.51,78.8871,78.9067,57.8101,22.4569,109.9291,14.2857,100.0000,2282354760.0000,-2315352220.5352,28.8994,28.9516
2016-11-29,35.31,70.0388,77.7387,61.0424,22.1721,77.7154,7.1429,92.8571,2262773720.0000,-2330699522.1569,28.9886,29.0365
2016-11-30,34.7,39.7358,62.8872,51.8029,21.0342,-62.6095,0.0000,85.7143,2235757650.0000,-2357715592.1569,29.0348,29.0399
2016-01-12,33.76,29.1410,14.3005,38.8661,28.1062,-49.9137,85.7143,35.7143,1783120475.0000,-2932500974.3675,26.7820,26.5210
2016-02-12,34.16,31.2858,24.0180,38.9894,41.9147,-68.9433,92.8571,35.7143,1623045424.0000,-2906387003.6169,23.5007,23.3481
2016-05-12,34.39,65.8138,64.5831,39.5984,35.4018,-87.2099,71.4286,0.0000,1778101165.0000,-2735886110.5449,24.4651,24.5699
2016-06-12,34.72,,,,,,,,,,,
2016-07-12,35.5,97.7271,93.4936,77.9083,31.5305,141.4789,28.5714,100.0000,2200069934.0000,-2541102304.5925,26.6189,26.9286
2016-08-12,35.7,26.1270,46.4662,51.9101,26.1184,-12.8512,50.0000,71.4286,2234150649.0000,-2397180420.3470,28.3770,28.3910
2016-09-12,35.76,48.1448,62.9878,42.4965,35.9159,-47.0809,21.4286,78.5714,2333956397.0000,-2306306508.0107,29.4537,29.3637
2016-12-12,35.97,88.8803,87.3452,61.4065,24.0646,103.2406,50.0000,100.0000,2337380737.0000,-2304197415.0888,28.8738,29.0088
2016-12-13,36.8,92.1775,90.3373,63.9956,26.0779,134.8952,42.8571,100.0000,2373154329.0000,-2275131371.5888,28.9044,29.1389
2016-12-14,36.55,89.7494,90.2691,70.5754,27.8899,109.4034,35.7143,100.0000,2342334964.0000,-2293049607.0539,29.0282,29.3488
2016-12-15,36.79,84.1284,88.6851,70.9177,30.0079,104.9293,28.5714,100.0000,2366056502.0000,-2297191462.8952,29.1834,29.5266
2016-12-16,36.31,66.3423,80.0734,70.4623,29.8589,62.3573,21.4286,92.8571,2327843678.0000,-2313498846.3856,29.4310,29.6690
2016-12-19,36.89,65.8116,72.0941,62.0498,29.9164,75.2961,14.2857,85.7143,2346587984.0000,-2298062359.0915,29.5985,29.7286
2016-12-20,37.21,72.8015,68.3185,68.7124,30.6460,107.6211,7.1429,100.0000,2365139828.0000,-2282690831.2058,29.8099,29.8688
2016-12-21,36.98,82.1610,73.5914,71.4512,31.5394,96.8486,0.0000,100.0000,2350816254.0000,-2292404519.3207,30.0228,30.0286
2016-12-22,36.93,78.4993,77.8206,70.9909,31.8077,74.7940,0.0000,92.8571,2340022375.0000,-2297173907.7161,30.1673,30.1563
2016-12-23,36.97,67.7372,76.1325,64.1074,31.8291,47.7856,0.0000,85.7143,2346309656.0000,-2291487992.6654,30.2647,30.2158
2016-12-26,,,,,,,,,,,,
2016-12-27,37.07,61.4262,69.2209,63.6502,32.8017,87.3636,0.0000,78.5714,2355343362.0000,-2293638875.0463,30.3580,30.2614
2016-12-28,36.63,41.2504,56.8046,66.1949,31.8637,-20.3029,0.0000,71.4286,2342474778.0000,-2304431880.9818,30.4479,30.3273
2016-12-29,36.66,28.0635,43.5800,53.3169,30.2694,-91.4660,0.0000,64.2857,2350922776.0000,-2299479606.2922,30.4322,30.2927
2016-12-30,36.27,12.7621,27.3586,57.6604,27.7470,-116.5608,0.0000,57.1429,2333454792.0000,-2312871727.3588,30.4364,30.3063
2017-02-01,,22.5703,41.3581,45.6964,25.7075,-104.6530,100.0000,78.5714,2345168962.0000,-2343303847.8335,30.7599,30.7427
2017-03-01,36.6,55.4941,65.7544,41.0876,14.5680,-143.4073,14.2857,85.7143,2395688093.0000,-2217710625.9116,30.1285,30.1028
2017-04-01,36.41,,,,,,,,,,,
2017-05-01,36.35,46.3225,65.8185,48.9250,24.8118,-29.8052,7.1429,85.7143,2501255093.0000,-2188485381.3372,30.1834,30.1730
2017-06-01,36.48,54.1866,67.7238,53.7223,19.4276,24.6350,28.5714,85.7143,2528394764.0000,-2156356004.9130,30.0432,30.1861
2017-09-01,36.61,79.6269,72.9546,52.7222,31.3533,165.3694,50.0000,0.0000,2591918742.0000,-2122013197.3508,29.3935,29.5350
2017-10-01,36.54,,,,,,,,,,,
2017-11-01,36.95,92.2384,88.2967,94.7344,68.8641,123.2051,0.0000,100.0000,3023802377.0000,-1700484215.1189,35.6469,36.1714
2017-12-01,36.71,52.4413,42.0819,51.7750,26.3402,-111.8056,100.0000,0.0000,2957836536.0000,-1659950488.5406,37.9714,38.0015
2017-01-13,36.79,75.7141,70.0384,55.0086,16.6790,98.2535,64.2857,14.2857,2359484896.0000,-2318814094.1973,30.2300,30.2473
2017-01-16,,,,,,,,,,,,
2017-01-17,36.8,67.9678,70.7075,53.8555,15.4435,74.5051,57.1429,7.1429,2379680098.0000,-2303667692.6973,30.2201,30.2512
2017-01-18,36.76,67.8247,70.5022,59.0957,15.5308,88.3051,50.0000,0.0000,2364297646.0000,-2307513305.6973,30.2432,30.2874
2017-01-19,36.57,56.8627,64.2184,48.5208,14.7741,0.5358,42.8571,0.0000,2350643124.0000,-2317071471.0973,30.2267,30.2600
2017-01-20,36.94,60.8974,61.8616,54.4757,14.8973,109.5122,35.7143,100.0000,2374594060.0000,-2302700909.4973,30.2523,30.2751
2017-01-23,36.77,52.0223,56.5942,60.7338,16.0761,95.2283,28.5714,100.0000,2346841495.0000,-2311951764.4973,30.2919,30.3340
2017-01-24,37.62,70.0264,60.9820,54.5518,19.2906,297.0416,21.4286,100.0000,2381982366.0000,-2285879505.3683,30.3216,30.3477
2017-01-25,37.8,71.3213,64.4567,69.8316,22.8983,215.1507,14.2857,100.0000,2414339679.0000,-2280208636.0796,30.4306,30.5134
2017-01-26,37.56,82.1588,74.5021,68.5879,25.3209,117.8824,7.1429,92.8571,2380194836.0000,-2295421684.9410,30.5387,30.6415
2017-01-27,37.98,77.1652,76.8817,70.6769,28.8006,136.3815,0.0000,100.0000,2424563402.0000,-2316219450.2535,30.6353,30.7734
2017-01-30,37.42,60.7045,73.3428,63.8606,28.7336,44.3296,21.4286,92.8571,2400608686.0000,-2331719560.6065,30.7203,30.8422
2017-01-31,36.82,40.7994,59.5563,52.5897,26.1462,-47.3940,14.2857,85.7143,2373549602.0000,-2345440025.0378,30.7657,30.8205
2017-01-02,36.52,,,,,,,,,,,
2017-02-02,36.68,19.2255,27.5317,37.9571,25.3127,-95.5068,92.8571,71.4286,2377085901.0000,-2313940263.9535,30.7393,30.5950
2017-03-02,36.52,41.1623,55.8869,43.0158,15.6306,-122.7041,7.1429,78.5714,2372085993.0000,-2208142206.9927,30.1243,30.0603
2017-06-02,36.27,57.7851,59.5115,57.5963,19.5031,64.3985,21.4286,78.5714,2547297691.0000,-2138598709.8524,30.1336,30.2203
2017-07-02,36.35,,,,,,,,,,,
2017-08-02,36.38,89.1466,78.1288,78.2948,36.3778,153.4663,0.0000,100.0000,2657268037.0000,-2059014429.6761,29.3464,29.4895
2017-09-02,35.46,,,,,,,,,,,
2017-10-02,35.34,95.7896,91.0336,76.6887,43.9957,214.0647,0.0000,100.0000,2783822481.0000,-1929422338.6429,31.5145,31.4938
2017-02-13,35.8,28.2961,30.6589,37.6803,24.0062,-90.3231,92.8571,21.4286,2352357650.0000,-2328648742.1964,30.1634,30.1035
2017-02-14,35.93,46.9613,34.1542,42.3350,23.7035,-47.7112,85.7143,14.2857,2378092451.0000,-2306504843.6615,30.0706,30.0472
2017-02-15,36.05,62.0504,45.7693,44.7141,23.0176,-19.8232,78.5714,7.1429,2396544648.0000,-2288998913.1744,30.0224,30.0224
2017-02-16,36.41,74.7972,61.2696,48.1121,20.8963,57.8674,71.4286,0.0000,2417862103.0000,-2281584146.2178,30.0371,30.0323
2017-02-17,36.48,85.8711,74.2396,50.4794,18.9871,66.1428,64.2857,0.0000,2436771991.0000,-2262674258.2178,30.0063,30.0616
2017-02-20,,,,,,,,,,,,
2017-02-21,36.52,91.0382,83.9022,53.9788,17.8854,86.3876,57.1429,0.0000,2457328008.0000,-2258820005.0303,30.0080,30.1173
2017-02-22,36.07,74.2173,83.7088,50.3985,17.2585,15.8145,50.0000,14.2857,2427423638.0000,-2261108202.2071,29.9988,30.1341
2017-02-23,36.18,58.1860,74.4805,48.5167,16.6942,32.0185,42.8571,7.1429,2450198617.0000,-2251998210.6071,29.9905,30.1328
2017-02-24,36.53,57.4039,63.2691,46.5840,15.2144,64.9569,35.7143,0.0000,2468816209.0000,-2233380618.6071,29.9606,30.1166
2017-02-27,36.51,70.7647,62.1182,52.4740,14.1082,88.6640,28.5714,100.0000,2454750973.0000,-2230979236.8510,30.0570,30.1457
2017-02-28,36.2,71.0043,66.3910,52.4740,13.3874,0.0428,21.4286,92.8571,2429773962.0000,-2234237107.8510,30.1277,30.1695
2017-01-03,35.93,22.3828,21.0695,54.0672,26.0052,-75.2884,0.0000,50.0000,2353651258.0000,-2312871727.3588,30.4273,30.2905
2017-02-03,35.91,29.8316,23.8758,49.6517,23.3874,-49.2576,85.7143,64.2857,2398124047.0000,-2327018030.3859,30.7551,30.5779
2017-03-03,35.9,38.1720,44.9428,43.2737,16.2441,-89.0632,0.0000,71.4286,2354545097.0000,-2206240182.1252,30.1044,30.0270
2017-06-03,35.57,,,,,,,,,,,
2017-07-03,35.8,21.3501,27.0601,25.4547,49.0949,-93.9350,85.7143,7.1429,2412463835.0000,-2193444754.0320,28.6304,28.6421
2017-08-03,35.62,96.2484,87.5514,81.8706,40.0794,132.3415,14.2857,100.0000,2683645915.0000,-2044626496.2216,29.5376,29.7345
2017-09-03,35.82,,,,,,,,,,,
2017-10-03,35.91,93.3051,93.2431,82.6909,47.3325,184.1205,0.0000,100.0000,2817089366.0000,-1924543195.5096,31.6622,31.7426
2017-03-13,35.16,45.3571,49.2482,46.2332,19.3241,-158.1546,100.0000,28.5714,2328079313.0000,-2232258977.6073,29.8201,29.8388
2017-03-14,35.18,35.2443,43.9123,33.5281,21.2862,-213.7235,100.0000,21.4286,2356666184.0000,-2208687347.1336,29.7070,29.7128
2017-03-15,35.1,24.9839,35.1951,32.0420,23.0522,-146.8040,92.8571,14.2857,2328670089.0000,-2188690136.4193,29.6314,29.5916
2017-03-16,35.14,29.3578,29.8620,37.9036,23.5336,-73.0337,85.7143,7.1429,2348286142.0000,-2198836370.7296,29.5682,29.5272
2017-03-17,35.27,33.4907,29.2775,41.3264,23.9669,-50.1448,78.5714,0.0000,2379065009.0000,-2184116043.0340,29.5158,29.4957
2017-03-20,35.43,50.9807,37.9431,42.8270,22.6367,1.4289,71.4286,0.0000,2396387283.0000,-2185520551.7367,29.4809,29.4789
2017-03-21,35.04,53.8264,46.0992,48.2223,22.4640,-44.6927,64.2857,50.0000,2373572736.0000,-2205293159.1367,29.4851,29.4985
2017-03-22,35.37,58.6688,54.4920,40.9934,22.3087,-20.5077,57.1429,42.8571,2392717234.0000,-2193639986.4410,29.4477,29.4585
2017-03-23,35.27,46.4940,52.9964,47.3882,21.9745,-14.3662,50.0000,35.7143,2372076882.0000,-2192322517.1645,29.4385,29.4667
2017-03-24,35.16,41.1684,48.7771,50.8924,20.1863,65.3968,42.8571,28.5714,2349888922.0000,-2211600580.7710,29.3994,29.4975
2017-03-27,35.39,40.5790,42.7471,40.1274,19.4819,36.7816,35.7143,21.4286,2366881157.0000,-2201283866.6639,29.3346,29.4351
2017-03-28,35.6,54.1414,45.2962,46.0320,17.6149,163.7631,28.5714,14.2857,2385279305.0000,-2190980903.7839,29.3579,29.4248
2017-03-29,35.57,73.4177,56.0460,49.7060,15.9346,149.5083,21.4286,7.1429,2368076663.0000,-2190656325.6329,29.4061,29.4437
2017-03-30,35.75,82.8514,70.1368,50.9430,15.3540,159.8639,14.2857,0.0000,2384509613.0000,-2186659121.5789,29.4402,29.4681
2017-03-31,36.07,83.7565,80.0086,54.4683,16.5029,192.2724,7.1429,100.0000,2405947998.0000,-2180353714.2259,29.4767,29.5138
2017-03-04,36.16,,,,,,,,,,,
2017-04-04,36.28,71.0340,77.5540,60.4366,20.6502,111.2428,0.0000,92.8571,2456879684.0000,-2198654695.8908,29.5890,29.6921
2017-05-04,36.22,77.1312,57.8263,69.0689,27.3910,76.7946,0.0000,64.2857,2541544917.0000,-2154694433.7528,30.4363,30.4126
2017-06-04,36.03,,,,,,,,,,,
2017-07-04,36.03,,,,,,,,,,,
2017-10-04,35.8,90.1207,93.0718,84.9703,49.7756,118.6722,0.0000,92.8571,2789188733.0000,-1902849599.8844,31.8444,32.0136
2017-11-04,35.74,,,,,,,,,,,
2017-12-04,35.63,65.9749,54.6594,55.9159,25.3676,33.0901,92.8571,21.4286,2931007076.0000,-1677928992.6643,37.9306,38.0385
2017-04-13,35.25,25.2117,24.5233,43.4807,19.0326,-136.9903,7.1429,57.1429,2336486600.0000,-2259561588.5913,29.9190,29.7953
2017-04-14,,,,,,,,,,,,
2017-04-17,35.48,24.0411,26.2568,41.1619,17.9968,-95.4345,0.0000,50.0000,2349047346.0000,-2257629166.1298,29.8932,29.7347
2017-04-18,35.765,34.5535,27.9354,40.9413,16.4406,-51.5699,71.4286,42.8571,2361368396.0000,-2247461309.3337,29.8301,29.6836
2017-04-19,35.91,56.0327,38.2091,55.3086,16.7445,45.6759,64.2857,35.7143,2377963031.0000,-2262044473.4246,29.8176,29.7233
2017-04-20,36.18,76.3383,55.6415,59.5596,17.1872,85.8568,57.1429,28.5714,2400931293.0000,-2248744075.9625,29.7968,29.7876
2017-04-21,36.32,83.5836,71.9849,59.9626,18.1672,106.6233,50.0000,21.4286,2421321806.0000,-2235508128.9274,29.8026,29.8433
2017-04-24,36.75,92.0929,84.0049,68.2294,20.4044,178.2712,42.8571,100.0000,2447333592.0000,-2222835720.3633,29.8525,29.9598
2017-04-25,36.87,91.1253,88.9340,69.7080,22.8169,145.4267,35.7143,100.0000,2469225699.0000,-2217684636.3633,29.9148,30.0703
2017-04-26,36.93,86.8419,90.0200,69.8638,25.5574,127.4617,28.5714,100.0000,2496035308.0000,-2226621172.6966,29.9988,30.1622
2017-04-27,37.43,87.5714,88.5128,71.3384,28.6113,120.0716,21.4286,100.0000,2532474046.0000,-2197267744.8633,30.0819,30.2510
2017-04-28,36.15,63.5617,79.3250,48.6910,26.6116,-21.9823,14.2857,92.8571,2477043061.0000,-2203223139.9459,30.1277,30.2073
2017-01-05,36.31,25.6487,22.9653,50.3777,22.8264,-84.1062,14.2857,35.7143,2323749527.0000,-2334558484.2355,30.4166,30.2552
2017-02-05,36.97,,,,,,,,,,,
2017-03-05,36.98,,,,,,,,,,,
2017-04-05,36.85,61.0980,70.0011,65.4345,23.1032,108.4513,50.0000,100.0000,2434424159.0000,-2217304199.7043,29.6896,29.7999
2017-05-05,36.82,80.2218,72.2898,65.4606,27.6489,44.4614,7.1429,57.1429,2523508551.0000,-2145885975.9388,30.5138,30.4954
2017-08-05,36.54,,,,,,,,,,,
2017-09-05,36.37,71.0566,76.2948,47.4313,28.6943,106.0948,42.8571,0.0000,2573253513.0000,-2132279073.3008,29.3876,29.5370
2017-10-05,36.01,88.0848,90.5036,85.5007,52.2267,105.4332,0.0000,85.7143,2806777104.0000,-1894854885.7935,32.0562,32.2522
2017-11-05,35.69,,,,,,,,,,,
2017-12-05,35.53,44.4148,54.2770,49.1277,26.6377,-186.5033,100.0000,14.2857,2900894945.0000,-1700468012.8739,37.9196,38.0039
2017-05-15,35.63,13.9915,11.8396,36.6204,22.4627,-105.7631,92.8571,14.2857,2445889392.0000,-2181968781.6809,30.4258,30.2333
2017-05-16,35.82,22.9532,15.8391,42.4375,21.0918,-70.0698,85.7143,7.1429,2468015557.0000,-2166433389.2341,30.3962,30.1797
2017-05-17,35.04,20.6450,19.1966,40.8860,21.3928,-98.5526,100.0000,0.0000,2442273306.0000,-2191113666.1829,30.3082,30.1237
2017-05-18,35.22,21.8417,21.8133,32.8739,21.6637,-95.1231,92.8571,21.4286,2458827213.0000,-2195782716.8752,30.1575,30.0047
2017-05-19,35.4,20.6198,21.0355,32.2880,21.4127,-73.4054,85.7143,14.2857,2476790492.0000,-2190650351.4467,30.0143,29.9013
2017-05-22,35.77,42.8753,28.4456,41.7963,20.1768,16.9291,78.5714,7.1429,2490973338.0000,-2189678923.6384,29.9096,29.8670
2017-05-23,35.86,61.6877,41.7276,50.8578,19.0644,61.8480,71.4286,0.0000,2507701905.0000,-2183065304.1268,29.8585,29.8982
2017-05-24,36.12,80.1390,61.5673,53.1439,18.8838,154.3884,64.2857,0.0000,2528221473.0000,-2171036591.8509,29.8342,29.9406
2017-05-25,36.26,87.0974,76.3080,56.0362,19.5465,154.4646,57.1429,0.0000,2541270623.0000,-2168268590.3358,29.8518,29.9965
2017-05-26,36.26,90.4522,85.8962,58.8579,20.1428,118.6163,50.0000,0.0000,2541270623.0000,-2165316425.0358,29.8970,30.0636
2017-05-29,,,,,,,,,,,,
2017-05-30,36.18,82.4219,86.6572,59.0664,21.1309,92.2035,42.8571,0.0000,2528372151.0000,-2171581397.1501,29.9586,30.1201
2017-05-31,36.11,66.5628,79.8123,59.9681,20.4773,54.9412,35.7143,92.8571,2511105900.0000,-2172597058.9736,30.0055,30.1723
2017-01-06,36.12,26.9124,24.4751,53.0907,20.7029,-73.3366,7.1429,28.5714,2338863525.0000,-2331782443.7866,30.3621,30.2457
2017-02-06,36.32,35.5216,28.1929,47.0664,22.6105,-81.2888,78.5714,57.1429,2376697086.0000,-2334160350.7192,30.7303,30.5367
2017-05-06,36.34,,,,,,,,,,,
2017-06-06,36.13,68.5119,65.2538,53.3213,19.5374,22.8571,7.1429,92.8571,2540433028.0000,-2145917521.1020,30.2869,30.2581
2017-07-06,36.26,43.8940,37.2219,41.8517,46.9804,-41.0472,71.4286,14.2857,2421610099.0000,-2186014332.8487,28.4512,28.5447
2017-08-06,36.48,,,,,,,,,,,
2017-09-06,35.71,71.5339,74.0725,52.2697,28.3284,181.5273,35.7143,0.0000,2600064603.0000,-2117096889.8068,29.4044,29.5694
2017-12-06,35.73,31.3467,47.2455,33.4452,28.5676,-210.6977,100.0000,7.1429,2925392495.0000,-1688569202.8739,37.7855,37.7503
